timestamp_ns,image_filename,range_center_m,aruco_x_norm,cmd_linear_x,cmd_angular_z
1774908851556682628,1774908851556682628.png,nan,0.0,0.0,0.0
1774908851659145535,1774908851659145535.png,nan,0.0,0.0,0.0
1774908851795090165,1774908851795090165.png,nan,0.0,0.0,0.0
1774908851814576776,1774908851814576776.png,nan,0.0,0.0,0.0
1774908851882558831,1774908851882558831.png,nan,0.0,0.0,0.0
1774908851920825627,1774908851920825627.png,nan,0.0,0.0,0.0
1774908852022880294,1774908852022880294.png,nan,0.0,0.0,0.0
1774908852056376979,1774908852056376979.png,nan,0.0,0.0,0.0
1774908852125566831,1774908852125566831.png,nan,0.0,0.0,0.0
1774908852248017887,1774908852248017887.png,nan,0.0,0.0,0.0
1774908852299938720,1774908852299938720.png,nan,0.0,0.0,0.0
1774908852388850146,1774908852388850146.png,nan,0.0,0.0,0.0
1774908852513648590,1774908852513648590.png,nan,0.0,0.0,0.0
1774908852619736831,1774908852619736831.png,nan,0.0,0.0,0.0
1774908852706064701,1774908852706064701.png,nan,0.0,0.0,0.0
1774908852792732201,1774908852792732201.png,nan,0.0,0.0,0.0
1774908852852423071,1774908852852423071.png,nan,0.0,0.0,0.0
1774908852888562571,1774908852888562571.png,nan,0.0,0.0,0.0
1774908852919102664,1774908852919102664.png,nan,0.0,0.0,0.0
1774908852962286090,1774908852962286090.png,nan,0.0,0.0,0.0
1774908853031126942,1774908853031126942.png,nan,0.0,0.0,0.0
1774908853126759090,1774908853126759090.png,nan,0.0,0.0,0.0
1774908853287215867,1774908853287215867.png,nan,0.0,0.0,0.0
1774908853436877904,1774908853436877904.png,nan,0.0,0.0,0.0
1774908853527736404,1774908853527736404.png,nan,0.0,0.0,0.0
1774908853626652145,1774908853626652145.png,nan,0.0,0.0,0.0
1774908853696991886,1774908853696991886.png,nan,0.0,0.0,0.0
1774908853735574626,1774908853735574626.png,nan,0.0,0.0,0.0
1774908853785225849,1774908853785225849.png,nan,0.0,0.0,0.0
1774908853824920775,1774908853824920775.png,nan,0.0,0.0,0.0
1774908853857403589,1774908853857403589.png,nan,0.0,0.0,0.0
1774908853922106941,1774908853922106941.png,nan,0.0,0.0,0.0
1774908854029883497,1774908854029883497.png,nan,0.0,0.0,0.0
1774908854111926441,1774908854111926441.png,nan,0.0,0.0,0.0
1774908854233063719,1774908854233063719.png,nan,0.0,0.0,0.0
1774908854284782774,1774908854284782774.png,nan,0.0,0.0,0.0
1774908854394571959,1774908854394571959.png,nan,0.0,0.0,0.0
1774908854508753570,1774908854508753570.png,nan,0.0,0.0,0.0
1774908854596429237,1774908854596429237.png,nan,0.0,0.0,0.0
1774908854672833700,1774908854672833700.png,nan,0.0,0.0,0.0
1774908854730244830,1774908854730244830.png,nan,0.0,0.0,0.0
1774908854820819459,1774908854820819459.png,nan,0.0,0.0,0.0
1774908854924352922,1774908854924352922.png,nan,0.0,0.0,0.0
1774908855020815348,1774908855020815348.png,nan,0.0,0.0,0.0
1774908855124587533,1774908855124587533.png,nan,0.0,0.0,0.0
1774908855221045403,1774908855221045403.png,nan,0.0,0.0,0.0
1774908855321198440,1774908855321198440.png,nan,0.0,0.0,0.0
1774908855388762903,1774908855388762903.png,nan,0.0,0.0,0.0
1774908855488865477,1774908855488865477.png,nan,0.0,0.0,0.0
1774908855553334699,1774908855553334699.png,nan,0.0,0.0,0.0
1774908855657860885,1774908855657860885.png,nan,0.0,0.0,0.0
1774908855720962144,1774908855720962144.png,nan,0.0,0.0,0.0
1774908855923485662,1774908855923485662.png,nan,0.0,0.0,0.0
1774908855978515032,1774908855978515032.png,nan,0.0,0.0,0.0
1774908856070105532,1774908856070105532.png,nan,0.0,0.0,0.0
1774908856168114588,1774908856168114588.png,nan,0.0,0.0,0.0
1774908856221324977,1774908856221324977.png,nan,0.0,0.0,0.0
1774908856288946977,1774908856288946977.png,nan,0.0,0.0,0.0
1774908856352959866,1774908856352959866.png,nan,0.0,0.0,0.0
1774908856423292773,1774908856423292773.png,nan,0.0,0.0,0.0
1774908856490418643,1774908856490418643.png,nan,0.0,0.0,0.0
1774908856558654514,1774908856558654514.png,nan,0.0,0.0,0.0
1774908856654529810,1774908856654529810.png,nan,0.0,0.0,0.0
1774908856721035495,1774908856721035495.png,nan,0.0,0.0,0.0
1774908856760719051,1774908856760719051.png,nan,0.0,0.0,0.0
1774908856825262050,1774908856825262050.png,nan,0.0,0.0,0.0
1774908856892833199,1774908856892833199.png,nan,0.0,0.0,0.0
1774908856955624365,1774908856955624365.png,nan,0.0,0.0,0.0
1774908857020915180,1774908857020915180.png,nan,0.0,0.0,0.0
1774908857100197791,1774908857100197791.png,nan,0.0,0.0,0.0
1774908857154663495,1774908857154663495.png,nan,0.0,0.0,0.0
1774908857191797161,1774908857191797161.png,nan,0.0,0.0,0.0
1774908857220937921,1774908857220937921.png,nan,0.0,0.0,0.0
1774908857291575958,1774908857291575958.png,nan,0.0,0.0,0.0
1774908857423726902,1774908857423726902.png,nan,0.0,0.0,0.0
1774908857575900569,1774908857575900569.png,nan,0.0,0.0,0.0
1774908857674193902,1774908857674193902.png,nan,0.0,0.0,0.0
1774908857700884568,1774908857700884568.png,nan,0.0,0.0,0.0
1774908857778652439,1774908857778652439.png,nan,0.0,0.0,0.0
1774908857853196680,1774908857853196680.png,nan,0.0,0.0,0.0
1774908857898583828,1774908857898583828.png,nan,0.0,0.0,0.0
1774908857997954550,1774908857997954550.png,nan,0.0,0.0,0.0
1774908858056285735,1774908858056285735.png,nan,0.0,0.0,0.0
1774908858122796087,1774908858122796087.png,nan,0.0,0.0,0.0
1774908858223318087,1774908858223318087.png,nan,0.0,0.0,0.0
1774908858259530179,1774908858259530179.png,nan,0.0,0.0,0.0
1774908858393431994,1774908858393431994.png,nan,0.0,0.0,0.0
1774908858456247846,1774908858456247846.png,nan,0.0,0.0,0.0
1774908858574178512,1774908858574178512.png,nan,0.0,0.0,0.0
1774908858627278179,1774908858627278179.png,nan,0.0,0.0,0.0
1774908858677342864,1774908858677342864.png,nan,0.0,0.0,0.0
1774908858721197253,1774908858721197253.png,nan,0.0,0.0,0.0
1774908858762231883,1774908858762231883.png,nan,0.0,0.0,0.0
1774908858860180438,1774908858860180438.png,nan,0.0,0.0,0.0
1774908858895215512,1774908858895215512.png,nan,0.0,0.0,0.0
1774908858953799123,1774908858953799123.png,nan,0.0,0.0,0.0
1774908859025363160,1774908859025363160.png,nan,0.0,0.0,0.0
1774908859176723438,1774908859176723438.png,nan,0.0,0.0,0.0
1774908859273594105,1774908859273594105.png,nan,0.0,0.0,0.0
1774908859381154642,1774908859381154642.png,nan,0.0,0.0,0.0
1774908859451425771,1774908859451425771.png,nan,0.0,0.0,0.0
1774908859499124697,1774908859499124697.png,nan,0.0,0.0,0.0
1774908859535606679,1774908859535606679.png,nan,0.0,0.0,0.0
1774908859585622901,1774908859585622901.png,nan,0.0,0.0,0.0
1774908859705609030,1774908859705609030.png,nan,0.0,0.0,0.0
1774908859820211382,1774908859820211382.png,nan,0.0,0.0,0.0
1774908859837492401,1774908859837492401.png,nan,0.0,0.0,0.0
1774908859930976308,1774908859930976308.png,nan,0.0,0.0,0.0
1774908859962129475,1774908859962129475.png,nan,0.0,0.0,0.0
1774908860039338734,1774908860039338734.png,nan,0.0,0.0,0.0
1774908860113867308,1774908860113867308.png,nan,0.0,0.0,0.0
1774908860136981660,1774908860136981660.png,nan,0.0,0.0,0.0
1774908860193799752,1774908860193799752.png,nan,0.0,0.0,0.0
1774908860287011141,1774908860287011141.png,nan,0.0,0.0,0.0
1774908860321802511,1774908860321802511.png,nan,0.0,0.0,0.0
1774908860421962011,1774908860421962011.png,nan,0.0,0.0,0.0
1774908860585538567,1774908860585538567.png,nan,0.0,0.0,0.0
1774908860663225752,1774908860663225752.png,nan,0.0,0.0,0.0
1774908860732189548,1774908860732189548.png,nan,0.0,0.0,0.0
1774908860771777437,1774908860771777437.png,nan,0.0,0.0,0.0
1774908860855403993,1774908860855403993.png,nan,0.0,0.0,0.0
1774908860921441233,1774908860921441233.png,nan,0.0,0.0,0.0
1774908860994129900,1774908860994129900.png,nan,0.0,0.0,0.0
1774908861147259529,1774908861147259529.png,nan,0.0,0.0,0.0
1774908861221861455,1774908861221861455.png,nan,0.0,0.0,0.0
1774908861286109640,1774908861286109640.png,nan,0.0,0.0,0.0
1774908861385792585,1774908861385792585.png,nan,0.0,0.0,0.0
1774908861468974048,1774908861468974048.png,nan,0.0,0.0,0.0
1774908861589395437,1774908861589395437.png,nan,0.0,0.0,0.0
1774908861699161640,1774908861699161640.png,nan,0.0,0.0,0.0
1774908861772007418,1774908861772007418.png,nan,0.0,0.0,0.0
1774908861890339473,1774908861890339473.png,nan,0.0,0.0,0.0
1774908861966623918,1774908861966623918.png,nan,0.0,0.0,0.0
1774908862056194881,1774908862056194881.png,nan,0.0,0.0,0.0
1774908862123820936,1774908862123820936.png,nan,0.0,0.0,0.0
1774908862225192621,1774908862225192621.png,nan,0.0,0.0,0.0
1774908862296201029,1774908862296201029.png,nan,0.0,0.0,0.0
1774908862357851103,1774908862357851103.png,nan,0.0,0.0,0.0
1774908862392371510,1774908862392371510.png,nan,0.0,0.0,0.0
1774908862423246973,1774908862423246973.png,nan,0.0,0.0,0.0
1774908862623646214,1774908862623646214.png,nan,0.0,0.0,0.0
1774908862711549028,1774908862711549028.png,nan,0.0,0.0,0.0
1774908862811068806,1774908862811068806.png,nan,0.0,0.0,0.0
1774908862880522269,1774908862880522269.png,nan,0.0,0.0,0.0
1774908862919542862,1774908862919542862.png,nan,0.0,0.0,0.0
1774908862976116565,1774908862976116565.png,nan,0.0,0.0,0.0
1774908863050847695,1774908863050847695.png,nan,0.0,0.0,0.0
1774908863107905510,1774908863107905510.png,nan,0.0,0.0,0.0
1774908863176770158,1774908863176770158.png,nan,0.0,0.0,0.0
1774908863238662213,1774908863238662213.png,nan,0.0,0.0,0.0
1774908863261344417,1774908863261344417.png,nan,0.0,0.0,0.0
1774908863327141732,1774908863327141732.png,nan,0.0,0.0,0.0
1774908863423983787,1774908863423983787.png,nan,0.0,0.0,0.0
1774908863540010398,1774908863540010398.png,nan,0.0,0.0,0.0
1774908863626113658,1774908863626113658.png,nan,0.0,0.0,0.0
1774908863697573861,1774908863697573861.png,nan,0.0,0.0,0.0
1774908863776507157,1774908863776507157.png,nan,0.0,0.0,0.0
1774908863854831602,1774908863854831602.png,nan,0.0,0.0,0.0
1774908863924781454,1774908863924781454.png,nan,0.0,0.0,0.0
1774908864031615620,1774908864031615620.png,nan,0.0,0.0,0.0
1774908864099793435,1774908864099793435.png,nan,0.0,0.0,0.0
1774908864123106583,1774908864123106583.png,nan,0.0,0.0,0.0
1774908864198319065,1774908864198319065.png,nan,0.0,0.0,0.0
1774908864263207583,1774908864263207583.png,nan,0.0,0.0,0.0
1774908864323699953,1774908864323699953.png,nan,0.0,0.0,0.0
1774908864425673305,1774908864425673305.png,nan,0.0,0.0,0.0
1774908864578841157,1774908864578841157.png,nan,0.0,0.0,0.0
1774908864634151638,1774908864634151638.png,nan,0.0,0.0,0.0
1774908864717272694,1774908864717272694.png,nan,0.0,0.0,0.0
1774908864805114009,1774908864805114009.png,nan,0.0,0.0,0.0
1774908864935433046,1774908864935433046.png,nan,0.0,0.0,0.0
1774908865005321805,1774908865005321805.png,nan,0.0,0.0,0.0
1774908865101730638,1774908865101730638.png,nan,0.0,0.0,0.0
1774908865152999064,1774908865152999064.png,nan,0.0,0.0,0.0
1774908865184273416,1774908865184273416.png,nan,0.0,0.0,0.0
1774908865258527786,1774908865258527786.png,nan,0.0,0.0,0.0
1774908865288161379,1774908865288161379.png,nan,0.0,0.0,0.0
1774908865391990527,1774908865391990527.png,nan,0.0,0.0,0.0
1774908865459759879,1774908865459759879.png,nan,0.0,0.0,0.0
1774908865522350008,1774908865522350008.png,nan,0.0,0.0,0.0
1774908865595549212,1774908865595549212.png,nan,0.0,0.0,0.0
1774908865689994527,1774908865689994527.png,nan,0.0,0.0,0.0
1774908865773905027,1774908865773905027.png,nan,0.0,0.0,0.0
1774908865846397878,1774908865846397878.png,nan,0.0,0.0,0.0
1774908865938155749,1774908865938155749.png,nan,0.0,0.0,0.0
1774908865991855101,1774908865991855101.png,nan,0.0,0.0,0.0
1774908866073971212,1774908866073971212.png,nan,0.0,0.0,0.0
1774908866175289730,1774908866175289730.png,nan,0.0,0.0,0.0
1774908866236545508,1774908866236545508.png,nan,0.0,0.0,0.0
1774908866446404323,1774908866446404323.png,nan,0.0,0.0,0.0
1774908866531004026,1774908866531004026.png,nan,0.0,0.0,0.0
1774908866646347674,1774908866646347674.png,nan,0.0,0.0,0.0
1774908866698299322,1774908866698299322.png,nan,0.0,0.0,0.0
1774908866737419322,1774908866737419322.png,nan,0.0,0.0,0.0
1774908866820704767,1774908866820704767.png,nan,0.0,0.0,0.0
1774908866888858822,1774908866888858822.png,nan,0.0,0.0,0.0
1774908866988199656,1774908866988199656.png,nan,0.0,0.0,0.0
1774908867023038230,1774908867023038230.png,nan,0.0,0.0,0.0
1774908867118927452,1774908867118927452.png,nan,0.0,0.0,0.0
1774908867248881526,1774908867248881526.png,nan,0.0,0.0,0.0
1774908867288993433,1774908867288993433.png,nan,0.0,0.0,0.0
1774908867372204174,1774908867372204174.png,nan,0.0,0.0,0.0
1774908867490491433,1774908867490491433.png,nan,0.0,0.0,0.0
1774908867554859155,1774908867554859155.png,nan,0.0,0.0,0.0
1774908867626849451,1774908867626849451.png,nan,0.0,0.0,0.0
1774908867700516914,1774908867700516914.png,nan,0.0,0.0,0.0
1774908867790144507,1774908867790144507.png,nan,0.0,0.0,0.0
1774908867903936507,1774908867903936507.png,nan,0.0,0.0,0.0
1774908867964387359,1774908867964387359.png,nan,0.0,0.0,0.0
1774908868054941210,1774908868054941210.png,nan,0.0,0.0,0.0
1774908868186937933,1774908868186937933.png,nan,0.0,0.0,0.0
1774908868303402136,1774908868303402136.png,nan,0.0,0.0,0.0
1774908868390520358,1774908868390520358.png,nan,0.0,0.0,0.0
1774908868455169007,1774908868455169007.png,nan,0.0,0.0,0.0
1774908868566333673,1774908868566333673.png,nan,0.0,0.0,0.0
1774908868686861469,1774908868686861469.png,nan,0.0,0.0,0.0
1774908868754855506,1774908868754855506.png,nan,0.0,0.0,0.0
1774908868865806340,1774908868865806340.png,nan,0.0,0.0,0.0
1774908868928241191,1774908868928241191.png,nan,0.0,0.0,0.0
1774908868955236117,1774908868955236117.png,nan,0.0,0.0,0.0
1774908869056058765,1774908869056058765.png,nan,0.0,0.0,0.0
1774908869105184543,1774908869105184543.png,nan,0.0,0.0,0.0
1774908869225985451,1774908869225985451.png,nan,0.0,0.0,0.0
1774908869255902469,1774908869255902469.png,nan,0.0,0.0,0.0
1774908869335033136,1774908869335033136.png,nan,0.0,0.0,0.0
1774908869435599043,1774908869435599043.png,nan,0.0,0.0,0.0
1774908869500126210,1774908869500126210.png,nan,0.0,0.0,0.0
1774908869556734413,1774908869556734413.png,nan,0.0,0.0,0.0
1774908869717366839,1774908869717366839.png,nan,0.0,0.0,0.0
1774908869746315895,1774908869746315895.png,nan,0.0,0.0,0.0
1774908869782079487,1774908869782079487.png,nan,0.0,0.0,0.0
1774908869839646783,1774908869839646783.png,nan,0.0,0.0,0.0
1774908869921884895,1774908869921884895.png,nan,0.0,0.0,0.0
1774908869995567339,1774908869995567339.png,nan,0.0,0.0,0.0
1774908870121665339,1774908870121665339.png,nan,0.0,0.0,0.0
1774908870171689209,1774908870171689209.png,nan,0.0,0.0,0.0
1774908870224734339,1774908870224734339.png,nan,0.0,0.0,0.0
1774908870313655617,1774908870313655617.png,nan,0.0,0.0,0.0
1774908870331635061,1774908870331635061.png,nan,0.0,0.0,0.0
1774908870422841598,1774908870422841598.png,nan,0.0,0.0,0.0
1774908870491389172,1774908870491389172.png,nan,0.0,0.0,0.0
1774908870531800728,1774908870531800728.png,nan,0.0,0.0,0.0
1774908870622938635,1774908870622938635.png,nan,0.0,0.0,0.0
1774908870728506172,1774908870728506172.png,nan,0.0,0.0,0.0
1774908870790675524,1774908870790675524.png,nan,0.0,0.0,0.0
1774908870870336987,1774908870870336987.png,nan,0.0,0.0,0.0
1774908870891941375,1774908870891941375.png,nan,0.0,0.0,0.0
1774908870955213579,1774908870955213579.png,nan,0.0,0.0,0.0
1774908871056996579,1774908871056996579.png,nan,0.0,0.0,0.0
1774908871202020801,1774908871202020801.png,nan,0.0,0.0,0.0
1774908871316039820,1774908871316039820.png,nan,0.0,0.0,0.0
1774908871382181708,1774908871382181708.png,nan,0.0,0.0,0.0
1774908871422900301,1774908871422900301.png,nan,0.0,0.0,0.0
1774908871467246745,1774908871467246745.png,nan,0.0,0.0,0.0
1774908871492017412,1774908871492017412.png,nan,0.0,0.0,0.0
1774908871562765782,1774908871562765782.png,nan,0.0,0.0,0.0
1774908871654893782,1774908871654893782.png,nan,0.0,0.0,0.0
1774908871725523301,1774908871725523301.png,nan,0.0,0.0,0.0
1774908871798049671,1774908871798049671.png,nan,0.0,0.0,0.0
1774908871902107116,1774908871902107116.png,nan,0.0,0.0,0.0
1774908871936232838,1774908871936232838.png,nan,0.0,0.0,0.0
1774908871991496190,1774908871991496190.png,nan,0.0,0.0,0.0
1774908872059542615,1774908872059542615.png,nan,0.0,0.0,0.0
1774908872124728393,1774908872124728393.png,nan,0.0,0.0,0.0
1774908872195906486,1774908872195906486.png,nan,0.0,0.0,0.0
1774908872275233282,1774908872275233282.png,nan,0.0,0.0,0.0
1774908872323409801,1774908872323409801.png,nan,0.0,0.0,0.0
1774908872364945634,1774908872364945634.png,nan,0.0,0.0,0.0
1774908872472871930,1774908872472871930.png,nan,0.0,0.0,0.0
1774908872556910245,1774908872556910245.png,nan,0.0,0.0,0.0
1774908872600959652,1774908872600959652.png,nan,0.0,0.0,0.0
1774908872667236263,1774908872667236263.png,nan,0.0,0.0,0.0
1774908872742440522,1774908872742440522.png,nan,0.0,0.0,0.0
1774908872832870208,1774908872832870208.png,nan,0.0,0.0,0.0
1774908872887307319,1774908872887307319.png,nan,0.0,0.0,0.0
1774908873010180189,1774908873010180189.png,nan,0.0,0.0,0.0
1774908873111608522,1774908873111608522.png,nan,0.0,0.0,0.0
1774908873137342559,1774908873137342559.png,nan,0.0,0.0,0.0
1774908873211366374,1774908873211366374.png,nan,0.0,0.0,0.0
1774908873283050893,1774908873283050893.png,nan,0.0,0.0,0.0
1774908873340922133,1774908873340922133.png,nan,0.0,0.0,0.0
1774908873397010448,1774908873397010448.png,nan,0.0,0.0,0.0
1774908873512834726,1774908873512834726.png,nan,0.0,0.0,0.0
1774908873541354448,1774908873541354448.png,nan,0.0,0.0,0.0
1774908873660953244,1774908873660953244.png,nan,0.0,0.0,0.0
1774908873728601577,1774908873728601577.png,nan,0.0,0.0,0.0
1774908873787427966,1774908873787427966.png,nan,0.0,0.0,0.0
1774908873827407892,1774908873827407892.png,nan,0.0,0.0,0.0
1774908873915700429,1774908873915700429.png,nan,0.0,0.0,0.0
1774908873997354800,1774908873997354800.png,nan,0.0,0.0,0.0
1774908874075235503,1774908874075235503.png,nan,0.0,0.0,0.0
1774908874088792911,1774908874088792911.png,nan,0.0,0.0,0.0
1774908874266903892,1774908874266903892.png,nan,0.0,0.0,0.0
1774908874295522781,1774908874295522781.png,nan,0.0,0.0,0.0
1774908874325519262,1774908874325519262.png,nan,0.0,0.0,0.0
1774908874367257077,1774908874367257077.png,nan,0.0,0.0,0.0
1774908874486327799,1774908874486327799.png,nan,0.0,0.0,0.0
1774908874504951410,1774908874504951410.png,nan,0.0,0.0,0.0
1774908874559441207,1774908874559441207.png,nan,0.0,0.0,0.0
1774908874698525169,1774908874698525169.png,nan,0.0,0.0,0.0
